Company Name,Phone Number,Address,Website,Country
R1 Solar GmbH,+43 1 89031320,"Bernardgasse 2/1, A-1070 Wien",www.r1solar.com,Austria
"Raymann Kraft der Sonne ""Photovoltaikanlagen"" GmbH",+43 2247 21760,"Franz Mair Straße 47, A-2232 Deutsch-Wagram",www.raymann.at,Austria
RCOM Elektro und Nachrichtentechnische Anlagen GmbH,+43 463 2917310,"Primoschgasse 3, A-9020, Klagenfurt",www.rcom.at,Austria
RES Renewable Energy Systems GmbH,+43 662 821100,"Moosstraße 132a, A-5020 Salzburg",https://res-energy.at,Austria
Resch Elektrotechnik GmbH,+43 3464 4044,"Florianerstraße 90, 8522, Groß Sankt Florian",https://res-energy.at,Austria
ReschDach GmbH & Co KG,+43 2626 62526,"Raiffeisengasse 15, 7210, Mattersburg",www.reschdach.at,Austria
RG-Sonnenstrom Gmbh,+43 664 3059003,"Hauptstraße 22, A-7033, Pöttsching",www.reschdach.at,Austria
Büro für Erneuerbare Energie - Ing. Leo Riebenbauer GmbH,+43 3339 25113,"Hauptplatz, 13, 8243 Pinggau",www.reschdach.at,Austria
"Riegler - Bäder, Heizung",+43 2641 2421,"Au 310, 2880, Kirchberg am Wechsel",https://www.installateur-riegler.at,Austria
Robert Leitner Elektrotechnik GmbH,+43 1 8137138,"Karl-Löwe-Gasse 26, 1120 Wien",www.elektro-leitner.wien,Austria
Robert Reiter Dachdecker & Spengler GmbH,+43 3848 57626,"Hammerplatz 3, 8790, Eisenerz",www.reiter-dach.at,Austria
Technik Center Rosel GesmbH,+43 3174 4448,"Gasener Straße 1, 8190, Birkfeld",www.reiter-dach.at,Austria
ROTH Handel & Bauhandwerkerservice GmbH,+43 3151 22520,"Nr. 135, A-8342 Gnas",www.roth-diehandwerksmeister.at,Austria
Royal Lion GmbH,+43 1 5813265,"Getreidemarkt 14, Top 15, 1010 Wien",royal-lion.at,Austria
RS Photovoltaik Betreiber GmbH,+43 664 3983100,"Gleisdorfer Straße 114, 8160, Weiz",royal-lion.at,Austria
Rudolf Gutmann u. Sohn GmbH & Co KG,+43 3382 522540,"Grazer Platz 6, 8280 Fürstenfeld",www.gutmann.co.at,Austria
Rudolf Stingeder e.U.,+43 732 640840,"Gewerbeallee 14, 4221, Steyregg",www.gutmann.co.at,Austria
S.E.T Solarenergietechnik GmbH,+43 664 4539385,"Bubenried 2, A-6914 Hohenweiler",https://www.set-solar.at,Austria
S&H Solar GmbH,+43 690 8016475,"Mattersburger Straße 23b, 7000 Eisenstadt",www.shsolar.at,Austria
Salzach Sonne GmbH,+43 6565 21676,"Marktstrasse 179, 5741 Neukirchen am Großvenediger",www.salzachsonne.at,Austria
Sawotec Elektro Gmbh,+43 7752 81197,"Am Mühlbach 24, 4921 Hohenzell",www.salzachsonne.at,Austria
Schachner Dach GesmbH,+43 3135 47462,"Gewerbestraße 7, 8071, Hausmannstätten",https://www.schachner-dach.at,Austria
Schartner Elektro GmbH & Co KG,+43 6412 6327,"Industriestraße 19, 5600, Sankt Johann im Pongau",https://www.schartner.at,Austria
Schelling Elektro Gesellschaft m.b.H. & Co. KG,+43 5572 22228,"Lustenauer Str. 1, 6850, Dornbirn",expert-schelling.at,Austria
Ing. Edgar Schellmann,+43 676 3015303,"In den Lissen 8, 2753, Markt Piesting",expert-schelling.at,Austria
Schneeberger GmbH,+43 7676 84950,"Hauptstraße 24, 4904, Atzbach",https://www.expert-schneeberger.at,Austria
Schönberger - Alternative Haustechnik GmbH,+43 7742 2911,"Häuslberg 2, A-5231, Schalchen",www.wohlig-warm.at,Austria
Schörkhuber Montage & Handel,+43 664 3815951,"Stoderstraße 5, 4461 Laussa",www.montage-handel.at,Austria
Schütz Technik GmbH,+43 7215 382000,"Gewerbezeile 68, 4202 Sonnberg",https://www.schuetz-technik.at,Austria
SEC Sustainable Energy Concepts GmbH,+43 5 9809300,"Kalsdorfer Straße 12, 8072, Fernitz-Mellach",www.se-concepts.eu,Austria
ServTec Elektrotechnik,+43 2755 93080,"Sonnenweg 19, 3241 Kirnberg",www.servtec24.com,Austria
Seyfried-Jecho KG,+43 2952 2563,"Wienerstraße 146, 2020 Hollabrunn",www.seyfried-jecho.at,Austria
SHT Haustechnik AG,+43 5 96960,"Brunner Feldstrasse 53, 2380, Perchtoldsdorf",www.sht-gruppe.at,Austria
SI Energiesysteme GmbH,+43 2246 34388,"Hubertusgasse 10, A-2201, Hagenbrunn",solarindustries.at,Austria
Meisterbetrieb Gas - Wasser - Heizung - Lüftung Walter Simsalik,+43 2852 54116,"Lagerstraße 29a, 3950 Gmünd",https://www.simsalik.at,Austria
Sinus Photovoltaik GmbH,+43 7733 20785,"Kirchbach 27, 4720, Neumarkt",www.sinus-pv.at,Austria
Installateur Andreas Smutka,+43 2856 2428,"Schützenberger Str. 456, 3970 Weitra",www.smutka.com,Austria
Solar Concept Schierl GmbH,+43 699 14648650,"Wiesenrainstraße 17, 6890 Lustenau",www.solarconcept.at,Austria
Solar Engineering Guggenberger,+43 664 8119909,"Teichweg, 10, A-9210, Pörtschach a. Wörthersee",www.solarconcept.at,Austria
Solar-Neuper GmbH,+43 3571 2307,"Unterzeiring 15, A-8762 Unterzeiring in Steiermark",www.solar-neuper.at,Austria
SOLARier Gesellschaft für erneuerbare Energie mbH,+43 7235 89789,"Bach 8, 4209 Engerwitzdorf Österreich",www.solarier.at,Austria
Solarpartner Energie- und Umwelttechnik GmbH,+49 7289 8905,"Scheiblberg 40, 4150, Rohrbach",www.solarpartner.at,Austria
SolarPower Energietechnik GmbH,+43 699 12345787,"Sellrain 64 c, 6181 Sellrain",www.spa-energietechnik.at,Austria
Solarstrom.turbo.at GmbH,+43 2741 8060,"Campus 33, Fiali-Ring 1, 3133 Traismauer",www.spa-energietechnik.at,Austria
solarWORK Montageservice GmbH,+43 3136 55728,"Gewerbepark 2, 8504 Preding",www.solarwork.at,Austria
Solatech Mathis GmbH,+43 5577 876030,"Rasis-Bündt 35, A-6890, Lustenau",www.mathis-solatech.com,Austria
Solavolta Energie- und Umwelttechnik GmbH,+43 5 90104640,"Sonnenweg 1, 7062 St. Margarethen",www.sonnezustrom.at,Austria
Sonnenkraft GmbH,+43 4212 45010,"Solarstrasse 1, 9300 St. Veit an der Glan",www.sonnenkraft.com,Austria
JS Sonnenstrom GmbH,+43 664 1053838,"Zöbing 15, 8321, St. Margarethen, Raab",www.sonnenstrom-stmk.at,Austria
Sonnenstrom Salzburg,+43 664 2820632,A-5441 Abtenau,www.sonnenstrom-salzburg.at,Austria
Installationen Spielmann Othmar GmbH,+43 5264 5400,"Sportplatzweg 15, 6414, Mieming",www.spielmann-installationen.at,Austria
Spindler & Spindler OHG,+43 3113 85550,"St. Johann bei Herberstein 88, 8222, St. Johann bei Herberstein",www.spielmann-installationen.at,Austria
Springer GesmbH,+43 2945 2282,"Gewerbepark 3, A-2051 Watzelsdorf",www.springer-dach.at,Austria
Expert Stadtwerke Amstetten,+43 7472 609331,"Hauptplatz 29, 3300, Amstetten",www.springer-dach.at,Austria
Stadtwerke Hartberg Elektroinstallationen GmbH,+43 3332 622500,"Am Ökopark 10, A-8230 Hartberg",www.elektroteam.cc,Austria
Stadtwerke Kapfenberg GmbH,+43 3862 23516,"Stadtwerkestraße 6, 8605 Kapfenberg",www.stadtwerke-kapfenberg.at,Austria
Stadtwerke Schwaz GmbH,+43 5242 6970,"Hermine-Berghofer-Straße 31, 6130 Schwaz",www.stadtwerkeschwaz.at,Austria
Stanilux GmbH,+43 3452 722000,"Sulmtal Str. 88, 8451 Heimschuh",www.stanilux.at,Austria
Stefan Böhm,+43 2168 63700,"Krautgarten 1, 2453, Sommerein",www.boehm-stefan.at,Austria
Stegbauer Haustechnik GesmbH,+43 664 9173030,"Waldweg 10, 3710 Rohrbach",www.boehm-stefan.at,Austria
STEP - Schnell Termintreu Engagiert Partnerschaftlich GmbH,+43 3171 5600,"Sonnleitberg 60a, 8616 Gasen",www.boehm-stefan.at,Austria
Stepan GmbH,+43 1 8779488,"Münichreiterstraße 7, 1130 Wien",www.stepan.at,Austria
Ing. Stephan Wendelin Sanitär Heizung e.U.,+43 5337 62433,"Dorfstraße 107a, A-6241 Radfeld",www.stepan.at,Austria
Stindl Installations GmbH,+43 2282 2146,"Industriestraße 10, 2230 Gänserndorf",www.stindl.at,Austria
Stockinger Bau GmbH,+43 7747 20320,"Kerschham 100, A-5221, Lochen",www.stindl.at,Austria
Strawak Energie GmbH,+43 664 2494854,"Hugo Wolf Straße 7, 8605, Kapfenberg",strawak.at,Austria
Strobl Elektrotechnik e.U.,+43 6245 70391,"Neualmerstr. 17, 5400 Hallein",https://e-strobl.at,Austria
Stromaufwärts Photovoltaik GmbH,+43 5522 48866,"Alemannenstraße 49, A-6830 Rankweil",www.stromaufwaerts.at,Austria
Strombuam OG,+43 676 6220015,"Anton-Faistauer-Platz 2, 5751 Maishofen",https://www.strombuam.at,Austria
StromvomDach Erl GmbH,+43 537 381069,"Mühlgraben 44c, 6343 Erl",www.stromvomdach.at,Austria
Sun.e-solution GmbH,+43 4852 64746,"Reimmichlstraße 27, 9991 Dölsach",sune-solution.com,Austria
Sun4energy Ecopower GmbH,+43 6643 445801,"Haselbäckaustraße 19, 4565, Inzersdorf im Kremstal",sune-solution.com,Austria
Sunworld Energietechnik GmbH,+43 463 329733,"Viktringer Ring 9, 9020, Klagenfurt am Wörthersee",www.sunworld.at,Austria
SUREnergy GmbH,+43 664 73319070,"Schrems 83, 8163, Fladnitz a.d. Teichalm",www.sunworld.at,Austria
Swimsol,+43 1967 2333,"Goldeggasse 2/3, A-1040 Vienna",swimsol.com,Austria
Stadtwerke Ludwigsburg-Kornwestheim GmbH,+43 7141 9102187,"Gänsfußallee, 23, 71636 Ludwigsburg",swimsol.com,Austria
Szeiszer Peter Spenglerei-Dachdeckere,+43 3326 54052,"Steinbachweg 24, 7533, Ollersdorf im Burgenland",https://www.szeiszer-dach.at,Austria
TeSolar,+43 3465 2638,"Dörfla 76, 8543 St. Martin im Sulmtal",www.tesolar.at,Austria
Thaller GmbH,+43 7674 62215,"Rathausplatz 1, 4800, Attnang-Puchheim",www.expert-thaller.at,Austria
Thomas Götschhofer Ges.m.b.H.,+43 699 17018074,"Lambacherstraße 41a, 4655, Vorchdorf",gut-durchdacht.at,Austria
TP-Elektrotechnik e.U.,+43 664 4330301,"Apfelsbach 35, A-4115, Kleinzell im Mühlkreis",https://www.tp-elektrotechnik.at,Austria
Trabos Installationen,+43 660 7531752,"Missindorfstrasse 25/G3, A-1140 Wien",www.trabos-installationen.at,Austria
TRENZ Installationstechnik GmbH,+43 2287 2493,"Hauptstraße 200, 2231, Strasshof",https://www.trenz-heizung.at,Austria
TyrolPV Elektrotechnik GmbH,+43 5273 60478,"Ausßerweg 61d, 6145, Navis",https://www.trenz-heizung.at,Austria
Unser Kraftwerk UK-Naturstrom GmbH,+43 463 21807323,"Lakeside B07, 9020 Klagenfurt am Wörthersee",https://www.unserkraftwerk.at,Austria
Urban GesmbH,+43 2247 2421,"Grundemannstraße 10, 2232, Deutsch-Wagram",https://www.dachdeckerei-urban.at,Austria
Verbund AG,+43 800 210210,"Am Hof 6a, 1010 Vienna",https://www.verbund.com,Austria
Vogl Haustechnik e.U.,+43 3578 23120,"Hauptstraße 43, 8742, Obdach",https://www.heiz.at,Austria
W. Stadler GmbH,+43 7235 63106,"Spattendorf 22, 4211, Alberndorf",www.stadler.at,Austria
Wagner Dach GmbH,+43 3467 72466,"Bundesstraße 14-18, 8541, Schwanberg",https://www.wagner-dach.at,Austria
Wagner Montage GmbH,+43 664 3869727,"Mühlaustraße 12, 3324, Euratsfeld",https://www.wagner-dach.at,Austria
Waldschütz Buxbaum,+43 2984 2493,"Hauptplatz 8, 3730 Eggenburg",https://w-b.at,Austria
Walter Tatzer GmbH,+43 1 3339820,"Kolpingstrasse 4, 1230, Wien",www.walter-tatzer.at,Austria
Wieland Ges.m.b.H.,+43 6474 2230,"Gewerbepark 218, 5580 Tamsweg",www.wieland.at,Austria
Wien Energie GmbH,+43 800 500800,"Thomas-Klestil-Platz 14, 1030 Wien",www.wienenergie.at,Austria
Wieser + Scherer Zeller Haustechnik GmbH & Co KG,+43 6542 55555,"Prof.-Ferry-Porsche-Str. 11, 5700 Zell am See",https://www.zeller-haustechnik.at,Austria
Wimmer Elektro e.U.,+43 7247 50360,"Steinpichl 3, 4632, Pichl bei Wels",www.wimmer-elektro.at,Austria
Wimplinger Sonnenstrom GmbH,+43 7754 303340,"Birkenweg 6, 4924, Waldzell",www.sonnenstrom-gmbh.at,Austria
Windkraft Simonsfeld AG,+43 2576 3324,"Energiewende Platz 1, 2115 Ernstbrunn",www.sonnenstrom-gmbh.at,Austria
Wonisch Installationen GmbH,+43 3465 2320,"Hauptstraße 81, 8544 Brunn",www.wonisch.co.at,Austria
Wöran GmbH,+43 7260 4070,"Markt 178, 4391, Waldhausen",www.woeran.com,Austria
Zaglmayr Gesellschaft m.b.H. & Co. KG.,+43 7711 2260,"Eggerdingerstraße 4, 4774, St Marienkirchen bei Schärding",www.woeran.com,Austria
Zankl GmbH,+43 2875 8375,"Engelbrechts 19, A-3913, Großgöttfritz",www.zankldach.eu,Austria
Zehetmayer Franz GesmbH,+43 1333 0666,"Kampstraße 11, 1200 Wien",www.spenglerei-wien.at,Austria
Zeinzinger Andreas e.U.,+43 2857 25300,"Nr. 285, 3972, Bad Großpertholz",nordwaldcenter.at,Austria
Ziegelwanger GmbH,+43 2982 29350,"Kirchenplatz 9-10, 3580, Horn",www.haustechnik-ziegelwanger.at,Austria
Ziller Elektrotechnik,+43 664 4704723,"Halleiner Landestraße 9, 5400 Hallein",https://www.ziller-elektrotechnik.at,Austria
Zöchling GmbH,+43 4242 36539,"Dollhopfgasse 1, 9500, Villach",https://www.ziller-elektrotechnik.at,Austria
Zweimüller – Haustechnik GesmbH,+43 7762 3537,"Hauptstrasse 15, A-4760 Raab",www.zweimueller-ht.at,Austria
123 Solar SRL,+32 4 2870218,"Corniche de la Gloriette 28, 4053 Embourg",www.123-solar.be,Belgium
A 2 TOIT,+32 497 443428,"Rue de Nivelles, 214B,  B-7170 Manage",www.a2toit.be,Belgium
A.G. Dakwerken,+32 13 776266,"Houwaartstraat 27, 3270 Scherpenheuvel",www.agdakwerken.be,Belgium
ABP Belux SPRLU,+32 67 444725,"132, Route de Petit Roeulx, 7090 Braine-Le-Comte",www.abp-belux.be,Belgium
Absytech,+32 495 299494,"Rue d'Anderlues 146, 6540, Lobbes",www.absytechenergie.be,Belgium
Aclisol,+32 14 310031,"Hoevendijk 9, 2450 Meerhout",www.aclisol.be,Belgium
ACR Energie bvba,+32 50 281128,"Monnikenwerve 89, 8000 Brugge",www.acr-energie.be,Belgium
ACS Energie,+32 89 767876,"Kessenicherweg 5, 3640 Kinrooi",www.acse.be,Belgium
Adec Electro Verwarming,+32 478 249052,"Eernegemsestraat 103, 8460, Westkerke",www.adecelectro.be,Belgium
ADR Technics,+32 3 2335761,"Mallekotstraat 46K, 2500, Lier",www.adecelectro.be,Belgium
Advenso BVBA,+32 50 703433,"Gistelsteenweg 475, 8490, Jabbeke",https://www.advenso.be,Belgium
ADW-Technics,+32 9 3284535,"Vijverstraat 9, 9160, Lokeren",www.adw-technics.be,Belgium
Aendekerk bvba,+32 8946 8400,"Brugstraat 68, B -  3960 Bree",www.aendekerk.be,Belgium
All Energy Solutions,+32 477 827990,"Sint-Jansstraat 185, 8700, Tielt",www.aendekerk.be,Belgium
AETEC Bvba,+32 14 717892,"Beersebaan 120 Unit 10, 2275 Gierle",www.aetec.be,Belgium
Algemene Electriciteitswerken Karel Kalders,+32 89 865335,"Teutelbergstraat 34, 3650 Dilsen-Stokkem",www.aewkalders.be,Belgium
AF Energy,+32 484 687006,"Avenue des Saisons 90, 1050, Bruxelles",www.aewkalders.be,Belgium
AFES bvba,+32 55 496681,"Zwalmlaan 1, Zwalm, 9630",www.afes.be,Belgium
AG Technics BVBA,+32 473 416322,"August Vermeylenlaan 15, 3550, Heusden-Zolder",https://www.agtechnics.be,Belgium
Agile Technics,+32 477 368907,"Sint-Catharinastraat 3, 3220, Holsbeek",https://agiletechnics.be,Belgium
Airbo,+32 473 765 434,"Heihoekstraat 65, 9100, Sint-Niklaas",airbo.be,Belgium
Alfasun / Alfacool,+32 54 245481,"Mallaardstraat 9, 9400 Ninove",www.alfasun.be,Belgium
Algemene Dakwerken De Cock bvba,+32 15 345679,"Schaliehoevestraat 2, 2220 Heist-op-den-Berg",https://www.algemenedakwerkendecock.be,Belgium
Alkatech,+32 486 115923,"Industrieweg Noord 1118/2, B-3660 Oudsbergen",www.alkatech.be,Belgium
All Solar,+32 477 664813,"Beloftestraat 40, 8680 Koekelare",www.allsolar.be,Belgium
Alrasol BVBA,+32 12 458722,"Smissebroekstraat 63, 3830, Wellen",www.alrasol.be,Belgium
Alter Energies Sprl,+32 63 402744,"Rue des Gamelles, 5, 6741, Vance",www.alter-energies.be,Belgium
AlterElectra BVBA,+32 9 2203561,"Karrewegstraat 102, 9800 Deinze",www.alterelectra.be,Belgium
Alyatech bvba,+32 477 677704,"Sint-Jorisstraat 4, 2450 Meerhout",https://www.alyatech.be,Belgium
Ameel Koeltechniek Bvba,+32 490 443000,"Houthulstseweg 69a, B-8920 Langemark-Poelkapelle",www.ameel-technics.be,Belgium
AMG Belgium,+32 87 440044,"Route Zénobe Gramme 1, B-4890, Thimister-Clermont",www.amgbelgium.be,Belgium
APS SRPL,+32 4371 9442,"Rue de Momalle, 68 - 4347 Fexhe-le-ht-clocher",www.aps-liege.com,Belgium
Aquation SA,+32 4225 8318,"Liège Airport, Bâtiment 52, 4460 Grâce-Hollogne",www.aquation.be,Belgium
AR&B Solar Bvba,+32 51 699447,"Izegemsestraat 65, 8850, Ardooie",www.aquation.be,Belgium
Aralt Solar Expertise,+32 800 62679,"Luikersteenweg 697, 3501 Wimmertingen",https://www.aralt.biz,Belgium
Ardenne Energie Sprl,+32 495 241738,"Rue de la Liberté, 8, 6687, Bertogne",www.ardenne-energie.com,Belgium
Arkwabo,+32 496 897372,Moestoemaatheide 14A. 2260 Westerlo,www.arkwabo.be,Belgium
ARS-Dakwerken,+32 496 638090,"Knokstraat 51, 9870 Zulte",ars-dakrenovatie.be,Belgium
Aservis,+32 477 240906,"Bouwenstraat 26, 2547, Lint",https://www.aservis.be,Belgium
Aspeslagh,+32 9 3864936,"Industriezone De Tonne 61-65, 9800 Deinze",https://www.aspeslaghbvba.be,Belgium
Atom Solar,+32 49 4383088,"Lindestraat 104, 9090 Melle",atom-solar.be,Belgium
ATS bvba,+32 1136 2020,"Heikesveld 71, 3910 Neerpelt",www.atsbvba.be,Belgium
Attentus,+32 38 898489,"Kapelstraat 19, 2870 Puurs",www.attentus.be,Belgium
Avci Elektrotechniek,+32 489 858886,"Krekeldries 13, 3650, Dilsen-Stokkem",avci-elektro.be,Belgium
AVDE,+32 800 30123,"Dieleghemdreef 20, 1090, Jette",www.avde.be,Belgium
Avipko,+32 3 2899360,"Smooth 4, 2950, Chapels",www.avipko.be,Belgium
AVS Service,+32 14 715620,"Langstraat 107, 2260, Westerlo",https://www.avsservice.be,Belgium
Axenergy Sprl,+32 479 8633758,"114, Rue Joseph ll, 1000, Bruxelles",www.axenergy.be,Belgium
B&M Invest,+32 494 060775,"Bergjesbos 24, 8310 Bruges",https://bnminvest.be,Belgium
Bae Solutions,+32 499 848687,"Tennisstraat 28/1, 3582, Beringen",https://bnminvest.be,Belgium
Balti Solar,+32 56 123333,"Vlamingstraat 16, 8560, Wevelgem",baltisolar.be,Belgium
Bande Chauffage S.A.,+32 84 221436,"Rue du Vivier, 11, 6950 Nassogne",www.bandechauffage.be,Belgium
Barco-energy,+32 471 854040,"Kaulillerweg 18, 3950 Bocholt",www.barco-energy.be,Belgium
Barisco Energy,+32 485 465801,"Kapellenlei 7, 2840, Rumst",https://barisco.be,Belgium
Bart Meers Energietechniek Bvba,+32 89 416840,"Kieleberg 17, 3740 Bilzen",www.bartmeers.be,Belgium
Bart Van Hauwermeiren,+32 496 416111,"Hogelandweg 9, 9260, Schellebelle",www.bartvanhauwermeiren.be,Belgium
Bart Vansteelandt,+32 494 656855,"Vrijgeweidestraat 109, 8020, Oostkamp",www.bartvansteelandt.be,Belgium
Bastiaens bvba,+32 11 551397,"Balendijk 160, 3920 Lommel",www.bastiaensbvba.be,Belgium
Batimont Zonnepanelen,+32 56 600600,"Driemasten 85, 8560 Gullegem",https://www.batimont.be/nl,Belgium
Batisol BVBA,+32 3 4823008,"Heihoef 3, 2275 Lille",www.batisol.be,Belgium
Bay-Tec BVBA,+32 4 88613792,"Bremstraat 34, 3580, Beringen",www.bay-tec.be,Belgium
BB Works,+32 488 579271,+32 488 579271,www.bb-works.net,Belgium
Be Ecolog,+32 4 93949206,"Avenue Louise 367, 1050 Ixelles",beecolog.be,Belgium
BE Sanitair BVBA,+32 14 553582,"Sablon Heath 7B, 2200, Herentals",www.be-sanitair.be,Belgium
Be-Energy,+32 495 187072,"Kwikaard 16, 2980 Zoersel",www.be-energy.be,Belgium
Belgian Solar NV,+32 3 3024790,"Kleinhoefstraat, 5/55, 2440, Geel",www.be-energy.be,Belgium
Belicom,+32 479 458987,"Steyvershofstraat 1, 3640, Kinrooi, Ophoven",www.belicom.be,Belgium
Belivert,+32 50 250240,"Estimate 42F, 8210 Zedelgem",https://www.belivert.be,Belgium
Bellinkx,+32 477 396497,"Dijkerstraat 42, 3990, Peer",www.bellinkx.com,Belgium
Belsanico,+32 52 358707,"Neerveldstraat 45, 1745 Opwijk",www.belsanico.be,Belgium
Belsun,+32 492 858332,"Bosdel 57, 3600 Genk",https://www.belsun.be,Belgium
Ben-tec,+32 9 2511707,"Zandvleuge 66, 9900 Eeklo",https://www.ben-tec.be,Belgium
Bernaerts Technics,+32 3 6643432,"Kampweg 135, 2990, Wuustwezel",https://www.ben-tec.be,Belgium
Berrentec BVBA,+32 11 756145,"Koolmijnlaan 181, 3582 Beringen",www.berrentec.be,Belgium
Bertrand Darimont Sprl,+32 87 232772,"Rue Zénobe Gramme 35, 4821, Dison",www.bertrand-darimont.be,Belgium
Belgian Energy Systems BVBA,+32 51 228203,"Nijverheidslaan 1 B, B-8880, Ledegem",www.bes.be,Belgium
Bievelez Sprl,+32 477 476605,"Rue Mengold 5, 4500 Tihange",www.bievelez-sprl.be,Belgium
Biolux,+32 477 357667,"La Place 22, 1325 Corroy-le-Grand",https://biolux-photovoltaique.be,Belgium
BK Elec,+32 497 425349,"En Mi-Ville 64, 4800 Verviers",www.bkelec.be,Belgium
BL-energy,+32 478 966215,"Pastorijstraat 6, 2440 Geel",bl-energy.be,Belgium
Blu Sky,+32 473 558378,"Wolterslaan 46, 9000 Gent",blu-sky.be,Belgium
BNS Technics,+32 14 242510,"Saffierstraat 5, Unit 14, 2200, Herentals",www.bnstechnics.be,Belgium
Boag Sprl,+32 498 464032,"Rue de la spèche, 10, 5523 Sommière",www.sprlboag.be,Belgium
Bollen Energy Bvba,+32 11 369369,"Waterrijtstraat 5C, 3900 Overpelt",www.bollen-energy.be,Belgium
Bonfond Energy,+32 19 330133,"Rue de Lens-Saint-Servais 15, 4280 Hannut",www.bonfond-energy.be,Belgium
Boon Solar,+32 473 232466,"Bakergemveldlaan 69, 9472, Denderleeuw",www.bonfond-energy.be,Belgium
Boone Hydro-elektrotechniek b.v.b.a,+32 475 435681,"Diksmuidesteenweg 32 A, 8840 Oostnieuwkerke",www.boonehydro-elektro.be,Belgium
Borgo Elektriciteit,+32 478 397663,"Kerkstraat 26, 9940, Sleidinge, Evergem",https://www.borgo-elektriciteit.be,Belgium
Bovema International N.V.,+32 14 286868,"Lammerdries Zuid 17 D, B-2250 Olen",www.bovema.be,Belgium
Blue Power Synergy,+32 494 335826,"Nieuwstraat 12, 8450, Bredene",www.bovema.be,Belgium
Brabo Technics,+32 3 2478912,"Vlaamse Kaai 90, 2000 Antwerpen",www.brabotechnics.be,Belgium
Braeckman Geert bvba,+32 9279 7557,"Krakeelstraat 4, 9260 Serskamp",geertbraeckman.be,Belgium
Brever,+32 2 3105101,"Spoorwegstraat 15, 3071 Erps-Kwerps",www.brever.be,Belgium
Brussels Energy,+32 2 3190299,Imperiastraat 6 - 1930 Zaventem,brusselsenergy.be,Belgium
Bruyland Technics bvba,+32 57 469851,"Beselarestraat 228A, 8980 Zonnebek, Beselare",www.bruyland.com,Belgium
BS-Zonnepanele comm. v,+32 486 685702,"Boerderijstraat 12, 8720 Wakken",www.bs-zonnepanelen.com,Belgium
BSX Bvba,+32 11 360344,"Tessenderlosesteenweg 206, 3583 Paal",bsxbv.be,Belgium
Building Energy NV,+32 476 985194,"Industriestraat 8c, B 8755 Ruiselede",www.buildingenergy.be,Belgium
Bycostream,+32 56 426221,"Koningin Fabiolastraat 212, B-8560 Gullegem",www.bycostream.be,Belgium
Carl Pieters,+32 496 509559,"Tienbunder 24, 8792, Desselgem",www.carlpieters.be,Belgium
Carodel Sprl,+32 81 855454,"Rue Nouvelle 3/1, B-4260 Braives",www.carodel.net,Belgium
CB Energy SPRL,+32 71 306811,"Route de Gosselies 23, B-6220 - Fleurus",www.cb-energy.be,Belgium
